,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year
8540,2,54,38962.14,16.62973,11,1,0,68.34963,172.4567,6376.192688
8542,1,63,63719.51,10.98742,14,0,0,45.75297,277.6513,4563.265438
8543,2,65,16949.89,9.411526,9,1,0,70.56361,137.4836,6360.392801
8544,2,80,91629.36,6.008386,13,1,0,57.0815,164.9785,5545.726878
8545,0,33,51477.31,9.312883,13,0,1,60.0122,175.0211,5447.179024
8546,1,77,24934.12,7.006661,9,2,1,71.3386,117.4835,6100.344382
8547,1,79,17965.81,11.77757,10,0,0,61.9146,222.6326,6069.414411
8548,2,53,28702.52,10.3045,10,0,0,67.39326,174.9768,6387.155472
8549,6,44,4954.67,7.581553,13,1,2,65.38821,219.9902,6084.157683
8550,0,77,20312.0,8.286499,5,0,0,52.69236,112.4551,4224.557626
8552,3,82,47909.78,9.60347,11,1,0,44.68507,124.9607,4212.149496
8553,0,41,23995.11,15.17134,11,0,0,64.5943,235.1555,6467.932969
8555,0,33,65978.69,10.30083,10,2,0,65.11394,162.4676,6200.072737
8556,2,19,73093.52,5.606608,13,1,0,66.74968,169.9378,5964.070556
8557,2,75,6736.05,3.752717,12,1,1,62.27729,139.9792,5406.926303
8558,2,78,26865.42,16.54026,13,0,0,48.4017,214.9663,4342.047465
8559,3,63,21303.64,7.192287,16,0,0,61.65935,200.1465,5771.07207
8560,2,87,37885.62,9.17978,15,1,0,64.02401,162.4608,5934.141788
8561,1,72,83201.51,7.617914,13,0,2,58.47534,175.0211,5141.883254
8562,0,70,24188.41,9.341105,11,3,0,62.77262,114.9976,5334.884836
8563,0,61,36205.76,8.396047,11,2,0,49.11866,152.4624,4787.709945
8564,1,56,35791.81,4.53814,19,2,1,65.44262,172.4441,5663.049118
8565,1,67,28757.7,15.1263,10,0,0,61.09569,252.6378,5591.052659
8566,0,89,4263.18,10.19738,11,0,0,60.55095,162.4713,5161.466055
8567,3,81,20178.71,6.551707,18,3,0,54.0833,92.48802,4504.376908
8568,1,84,15721.08,6.214598,9,1,1,43.73697,212.6415,4458.846728
8569,2,77,67619.72,7.505205,15,0,0,65.36252,197.5169,5814.585969
8570,1,20,34759.58,6.229531,8,2,0,38.84886,117.4872,3810.881389
8571,2,28,19948.12,5.529764,15,2,0,36.19603,112.4551,3095.105954
8572,0,28,18305.22,9.316164,11,3,0,61.45615,162.4653,5823.6249
8573,2,39,19542.22,12.02259,13,0,2,48.78507,95.00571,4170.086495
8574,1,64,7569.75,8.8901,11,0,1,59.00593,214.9525,5227.515273
8575,1,25,47027.73,10.92999,11,1,1,71.6524,214.9525,6309.319991
8576,4,48,71899.67,11.8857,10,2,1,41.09672,172.4742,3741.804448
8577,0,80,48733.51,9.354732,15,0,1,70.68543,152.466,5964.374183
8578,1,33,10199.44,10.81518,16,1,0,66.82313,137.4978,5880.876863
8579,1,66,36559.57,8.268789,9,2,0,59.30543,137.4684,5101.031717
8580,3,25,31545.14,14.43295,14,1,0,62.59775,92.45514,5712.520809
8581,1,70,3971.37,9.070611,12,0,0,62.27601,147.4601,5244.15561
8582,3,33,45795.23,5.834138,13,0,0,65.06621,184.9785,5889.077769
8583,0,31,20213.18,12.46116,11,2,1,64.34133,104.9923,5581.345203
8584,0,66,33674.02,12.18144,10,2,1,52.30473,242.6326,4833.292191
8586,1,79,28297.97,11.8337,12,1,0,67.20217,174.991,5878.968323
8587,0,77,58131.94,8.813439,15,0,0,71.59338,207.6094,6230.543177
8589,1,63,36727.38,13.26881,17,0,0,48.28595,184.9785,4354.210928
8590,0,86,36079.26,7.026948,12,0,1,45.51779,114.9509,4114.665387
8591,3,89,40217.33,11.64938,12,0,0,70.14609,167.4564,5873.629847
8592,6,58,81455.87,9.46119,11,0,1,71.2039,245.175,6771.922364
8593,0,40,8855.67,10.52187,16,2,0,56.70254,275.1336,5429.870356
8594,2,62,12705.84,14.64928,18,2,0,67.10152,252.6378,6130.335448
8595,2,38,13846.51,16.6785,12,2,0,65.12634,187.656,5975.229801
8596,1,88,66525.58,8.693473,8,2,0,58.85834,252.624,5305.10923
8597,2,87,14008.49,9.365159,10,3,0,63.82538,144.9607,5319.79287
8599,1,78,60311.48,7.405174,16,2,0,65.34077,202.4433,5614.068087
8600,3,45,27165.73,10.67876,10,1,1,71.11137,162.4608,6683.352536
8601,0,58,28333.29,9.315925,14,2,0,59.16197,182.4608,5155.773559
8602,4,83,116972.1,12.90663,12,0,0,42.76683,104.9643,4014.850907
8603,4,38,32595.47,12.06092,10,0,0,71.74385,192.4404,6445.40917
8604,1,40,82843.95,8.732297,11,1,0,67.11925,159.965,5885.871902
8605,4,49,9317.9,6.661702,6,1,2,68.52272,159.9512,5900.606745
8606,4,44,59338.59,13.17979,11,1,0,49.98309,114.9658,4393.579424
8607,3,84,73613.88,6.797028,14,0,0,70.40991,172.5034,6066.79912
8608,0,88,15854.29,7.64925,14,0,0,68.50985,147.4893,5654.807301
8609,0,61,64949.07,11.90673,12,1,0,70.45931,159.965,5977.627047
8610,0,59,34326.31,11.16606,5,1,0,57.54686,162.4538,5413.975477
8611,0,66,35478.83,9.216302,14,0,0,70.83727,104.9629,5990.24437
8612,1,18,75193.8,10.13223,15,2,0,64.68179,172.4555,5842.329497
8614,4,85,51630.71,4.452995,9,2,1,41.36314,255.1417,4048.983361
8615,0,18,33975.64,7.381781,13,0,0,57.42888,220.1149,5748.819173
8616,3,82,24689.6,4.445847,10,0,0,67.87061,102.4746,5720.467652
8617,1,21,37709.27,13.64684,11,0,0,57.3396,207.4754,5648.31533
8618,3,41,86921.8,11.99123,20,0,0,48.71074,182.4608,4447.513551
8619,6,81,46561.38,8.703489,9,0,0,65.19543,127.4601,5932.432985
8620,4,25,17781.91,12.07096,17,0,1,63.47229,137.4698,5973.523544
8621,4,33,48357.93,12.56239,16,1,0,64.25691,179.9476,5671.161211
8622,1,48,37056.67,9.945029,9,1,0,61.21945,127.4601,5643.207448
8623,2,39,22977.79,8.36964,8,0,1,61.0763,174.9919,5422.029613
8625,3,28,16997.45,8.543635,10,0,0,55.40614,230.1051,5298.247055
8626,0,35,88831.62,6.634736,12,2,1,61.24745,169.9741,5386.675909
8627,3,57,7163.05,11.89701,14,1,1,62.68234,197.484,6182.792584
8628,4,63,57437.15,9.354817,13,0,1,59.33067,169.9741,5260.956377
8629,1,47,26722.64,14.34836,14,2,0,65.89761,114.9728,5593.200037
8630,1,62,35795.48,9.414574,3,0,0,64.85756,162.4608,6135.9085
8631,1,57,58809.85,6.975702,15,0,2,62.78671,182.4608,5569.125917
8632,1,40,23806.77,10.78835,10,1,0,46.65167,184.9939,4286.838179
8633,0,69,69369.55,8.272683,8,3,1,64.95453,207.4811,5777.625223
8634,1,44,43141.58,10.52838,8,1,0,70.9092,139.9568,6127.202373
8635,1,31,4145.29,11.43356,13,0,0,59.59893,182.447,5312.34805
8636,0,22,51024.09,9.781356,12,0,1,53.49096,172.4705,5200.58921
8637,1,71,30935.61,5.034833,10,0,0,71.3757,169.9741,6129.316509
8638,0,80,58528.77,9.656326,12,1,1,49.26867,144.9607,4088.428701
8639,2,22,10589.06,15.35408,6,0,1,52.27228,237.6549,5608.519136
8641,2,76,34685.97,10.26191,16,1,0,47.62011,162.4713,4159.078651
8642,0,42,47735.26,12.50762,13,0,1,58.65575,220.1323,5417.413606
8644,2,62,10759.62,13.18526,12,0,1,41.88419,242.6326,4054.139668
8645,0,41,54540.21,13.98197,11,0,0,62.80581,137.4686,5340.455949
8646,0,77,25293.87,8.545651,13,1,0,43.50607,230.1051,4023.11996
8647,1,61,82302.01,12.03334,8,0,0,47.29134,214.9663,4276.019791
8648,1,87,73803.96,13.25889,13,1,0,70.89862,214.9663,6207.390421
8650,0,31,68058.4,9.652243,12,2,1,57.51975,252.6378,5385.294842
8651,3,20,14817.47,7.549896,7,2,0,69.4702,235.1591,6547.536791
8652,3,69,2680.5,12.16638,11,1,0,71.8434,162.4937,6337.761157
8653,2,67,43140.04,3.593769,9,0,1,67.5746,207.4673,6026.66605
8654,2,26,73725.59,14.16588,8,3,0,45.39565,245.1283,4967.376182
8655,1,76,27144.01,10.38318,16,1,0,48.45122,92.45514,4324.605332
8656,0,40,93242.18,13.11179,9,0,0,63.57829,187.4673,6092.611808
8657,0,86,34962.75,13.14495,14,0,0,71.84893,177.4876,6678.820787
8658,1,45,62420.93,6.095828,12,3,1,71.63571,144.9889,6686.415286
8659,1,37,75451.72,10.56544,9,0,0,61.63116,252.624,5652.464417
8660,0,77,25259.64,11.90975,7,3,0,56.21975,162.5299,4844.197414
8661,3,68,38284.67,12.54574,14,0,0,46.63416,182.4608,4271.125651
8662,0,26,61210.24,12.68725,15,3,0,45.48614,117.4858,4129.318617
8663,0,75,61350.75,5.20269,13,1,0,65.351,159.9642,5630.09035
8665,0,87,52838.06,12.66209,11,1,0,54.42917,157.4836,4491.178233
8666,3,67,24407.64,13.39011,10,0,0,67.91936,149.9845,6018.467281
8667,1,24,44054.39,9.416793,13,0,0,68.43831,172.4555,6130.458297
8668,3,59,58054.58,6.479447,8,2,0,69.22974,240.1149,6260.19195
8670,3,80,121986.8,11.16863,11,2,0,47.428,164.967,4715.545669
8671,0,67,84647.54,11.43078,4,0,1,70.03095,104.9781,6258.956902
8672,3,54,69911.65,13.30886,16,0,0,71.33938,220.1323,6509.69336
8673,4,40,36844.26,12.87336,17,0,0,39.35678,194.9882,3850.583581
8674,0,77,25875.88,11.12514,8,2,0,51.39701,210.1051,5130.234856
8675,0,80,90621.46,11.88565,11,0,0,60.47246,172.4555,5181.079994
8676,1,30,26826.69,10.92878,14,1,1,49.11678,204.9634,4563.3631
8677,1,35,10149.33,14.07829,12,0,0,49.91708,155.0084,4620.120318
8678,1,80,11920.23,13.57544,17,0,1,43.49892,164.9715,4300.053916
8679,4,88,27208.28,12.59401,12,1,0,60.41609,230.1051,5495.763652
8680,1,64,51338.06,9.305287,13,0,0,67.73415,255.1336,6699.368513
8682,4,33,43343.9,10.82867,11,2,1,51.72997,172.4742,4744.535154
8683,4,32,38645.12,10.77891,13,1,1,66.07094,127.482,5753.259075
8684,2,81,49975.22,11.38322,10,1,0,71.31658,235.1417,6821.289567
8685,3,49,75040.63,12.08421,10,3,0,67.78527,204.9634,6139.348089
8686,0,73,44282.56,8.803547,9,0,0,59.1268,219.9902,5338.376401
8687,4,44,18033.08,6.863699,7,1,0,49.71999,139.9678,4553.52168
8688,3,79,55474.57,10.58398,14,2,0,66.27257,194.9699,5766.226735
8689,7,42,28147.43,13.1858,13,0,0,56.78578,232.6378,5918.076763
8690,0,30,37631.87,9.014063,15,1,0,66.54637,152.4555,6256.189224
8691,0,24,30834.89,13.85041,17,1,0,70.61755,159.9794,6531.657744
8692,3,57,14549.37,13.63409,14,0,0,51.98225,182.4608,4745.40142
8693,3,22,82749.1,15.50911,11,0,0,68.18047,182.4676,6166.262519
8695,1,58,36569.31,9.20179,13,1,0,50.77278,137.4978,4401.494135
8696,0,68,23962.0,10.60652,14,1,1,61.8783,127.4421,5662.202015
8697,4,74,7729.12,4.868635,16,2,1,55.92296,124.9643,4626.563441
8698,1,87,55132.91,9.570081,13,0,0,70.22382,117.4872,6244.295389
8699,3,57,33550.48,12.25941,12,0,1,37.10779,134.9509,3281.794165
8700,3,34,10655.22,8.70545,18,1,0,71.85451,169.9447,6342.815783
8701,1,35,16214.75,13.69583,14,1,1,71.40033,125.0073,6083.031895
8702,0,48,37064.13,12.90071,18,3,0,48.14443,139.9512,4524.487668
8703,3,53,16959.6,11.24519,12,2,1,69.80263,112.4551,5797.577084
8704,3,42,53102.99,14.43743,9,1,1,62.90882,245.1457,5980.394774
8705,0,18,22871.51,15.76081,11,0,0,52.38257,192.4705,4791.676231
8706,0,45,8934.54,9.528981,13,0,1,55.49451,217.484,5127.332044
8707,2,24,22328.75,7.513493,11,0,1,57.65949,177.4945,5759.875218
8708,4,68,46018.62,12.46238,15,2,0,70.50313,172.4567,6568.314412
8709,3,79,6063.08,6.783657,12,0,0,63.56932,222.65,5866.269219
8710,1,20,4824.09,3.049819,3,1,2,48.20556,117.472,4321.775833
8711,3,21,8716.7,9.498593,12,3,0,50.69797,220.1478,4917.704271
8712,4,76,57316.09,17.2406,11,0,0,66.00509,222.6143,6410.875978
8713,1,81,65542.94,10.28049,14,1,1,58.46541,149.989,5104.379413
8714,0,62,47589.97,11.02103,12,2,0,71.9039,222.6281,6944.850526
8715,2,47,18435.57,14.21641,16,0,1,69.35321,152.4624,6553.155711
8716,0,60,20746.61,5.790787,17,2,0,44.14411,214.9663,3990.635991
8718,1,78,62884.22,11.41985,12,1,0,66.19707,172.4624,5748.631133
8719,0,35,23178.69,13.62563,12,0,0,46.94667,210.127,4471.005057
8720,1,58,46509.62,13.21498,11,0,1,62.50486,182.4653,5510.771354
8721,3,25,49597.04,7.223746,13,0,2,67.69816,117.472,5917.079917
8722,0,29,29321.25,6.961508,15,2,1,59.94097,124.9781,5143.298984
8723,0,66,5523.47,8.695731,9,1,1,63.45694,172.4567,5792.097707
8724,0,53,41900.38,10.72665,8,1,0,62.83864,129.9763,5499.615826
8725,3,33,41617.07,13.46933,10,1,0,54.07581,172.5104,4893.437646
8726,1,34,25206.38,7.205236,15,2,0,70.33975,162.4676,6608.716989
8727,5,28,36474.65,9.177935,11,0,1,61.70273,137.4836,5930.301451
8728,4,25,13487.36,12.5131,10,0,0,55.74501,177.4876,5600.149879
8729,7,55,23171.12,12.27023,13,0,0,71.12475,179.9794,6273.577349
8730,0,88,46348.16,9.153981,11,2,0,66.96136,245.1283,6469.578976
8731,2,79,38395.52,7.593547,7,0,0,71.99373,222.6143,6877.221038
8732,3,24,65486.61,13.56479,11,2,1,60.98321,132.4798,5939.670076
8733,0,18,29267.03,11.83986,12,0,1,60.50817,174.9618,5474.791065
8734,2,34,38594.57,11.81333,15,1,1,59.53457,152.4884,5403.227013
8735,4,31,69199.04,8.647466,7,0,1,71.12849,114.9838,6103.615106
8736,0,72,24592.08,9.83918,15,1,1,67.78399,230.1051,6028.793302
8737,6,56,8483.28,10.17608,10,0,0,60.77384,147.4738,5401.717861
8739,2,70,49830.03,8.244838,12,1,1,62.86571,267.6427,6315.89486
8740,1,80,9743.36,9.573925,17,1,0,51.60705,159.9349,4446.381359
8741,2,62,39116.35,7.085401,8,1,1,62.4542,257.6549,5898.163738
8742,2,18,23908.68,14.86709,9,2,0,60.21411,159.965,5422.994493
8743,6,79,74269.41,12.06821,16,1,0,47.1766,139.9512,4528.256454
8745,2,41,40818.88,7.846047,8,1,1,51.92063,162.4689,4662.416793
8746,1,28,43464.06,7.721397,10,1,0,54.09544,242.6435,5158.501952
8747,2,36,35713.37,13.80786,11,3,0,56.19138,184.9496,5533.878378
8748,2,31,50967.01,5.43532,14,0,0,57.98413,174.9768,5688.321792
8749,1,81,87775.72,14.18172,17,2,0,62.60438,147.4564,5716.118122
8751,0,64,8517.87,7.843571,10,1,1,62.71718,242.6281,5772.05845
8754,1,43,37327.76,11.42906,11,1,1,56.15392,124.9643,4737.057384
8755,3,45,26449.68,9.343467,14,2,2,62.13428,267.6427,6368.713686
8756,0,35,14865.17,7.932636,14,1,1,63.90796,152.4624,6037.703682
8758,2,42,83829.32,8.890323,9,0,0,64.25291,137.4836,6001.002897
8759,0,65,53684.77,14.39644,13,1,0,69.22651,142.4713,6317.450344
8760,3,86,9539.84,3.62071,12,0,1,36.28161,275.1198,3570.28345
8761,4,56,51834.27,8.372112,11,1,0,46.38454,112.4844,3971.648787
8762,2,48,24548.06,7.382379,10,0,0,62.53352,172.4624,5577.591754
8763,3,45,35021.59,8.217405,12,3,1,38.29305,204.9634,3735.933485
8765,4,27,41466.61,7.542706,11,1,2,64.88052,149.9928,6167.49975
8766,7,49,12835.28,5.646097,15,1,0,45.66396,147.4783,4103.113939
8767,2,68,30006.94,7.929892,8,0,1,69.59341,117.4392,6309.777908
8768,1,44,37078.58,12.77867,17,1,1,62.1578,149.9621,5467.127682
8771,3,60,41164.66,8.392515,13,1,0,69.657,257.6513,6959.755373
8772,7,87,81130.95,10.76023,12,0,1,41.23951,112.4844,3623.079115
8773,1,42,26005.03,13.80292,10,2,0,49.20691,139.9568,4355.520561
8774,8,33,33971.73,2.833788,4,0,0,56.37573,225.1457,6089.067076
8775,2,63,28857.38,3.94786,9,1,0,39.42138,127.4601,3838.72543
8776,1,72,71822.03,10.14717,12,1,0,66.31761,142.4689,6123.146207
8777,8,39,18813.32,9.754194,10,1,1,62.52045,222.65,6018.341413
8778,1,81,15426.3,9.718559,11,2,0,71.40954,134.9509,5869.863059
8779,2,51,29567.14,9.93934,12,2,0,58.96403,172.4567,5534.707356
8780,4,39,19869.24,13.34793,8,2,0,60.72007,192.4885,5385.46775
8781,3,55,18001.12,13.0464,13,2,1,61.46188,137.4836,5760.474223
8783,0,18,28768.29,9.075447,10,0,1,40.53237,134.9509,3515.623391
8784,3,88,11311.31,5.218697,14,0,0,71.26615,112.4551,5802.742727
8785,2,22,13102.29,4.812688,11,1,1,51.36891,144.9607,4429.96209
8786,2,51,28125.21,9.534548,13,2,2,51.2129,104.9629,4493.014399
8787,0,34,10889.01,11.07583,12,0,1,52.17851,242.6106,5360.147757
8788,1,51,97230.0,12.89208,12,0,0,57.07265,207.4974,5095.801843
8789,2,51,102431.3,7.348999,8,2,0,50.49273,127.4601,4702.945848
8790,0,72,9841.71,13.09495,3,1,1,57.00347,155.0084,5048.669549
8791,1,79,33129.89,8.893585,19,0,0,71.44791,147.4738,5964.710238
8792,2,80,11491.42,10.49877,12,0,0,66.50713,230.1344,6078.515237
8793,3,24,91326.09,12.04636,14,1,0,61.82003,130.0064,5640.896253
8794,4,82,12537.81,12.24576,16,2,1,51.99282,139.9349,4977.28191
8795,4,46,29161.56,8.373351,15,1,0,68.93363,204.9797,6101.208542
8796,0,71,32720.92,8.714228,10,3,2,68.59726,149.9447,6228.700498
8797,2,67,41311.65,4.859953,9,1,0,67.53691,134.9509,5711.519767
8798,4,77,17893.93,4.248599,16,0,0,65.77898,127.4586,5756.842503
8799,0,49,11575.14,13.52153,18,0,0,64.48578,197.4876,5783.315378
8800,1,78,37039.36,7.400824,10,2,0,68.68812,275.1198,6237.31669
8801,0,89,46051.44,13.84425,10,0,0,64.79987,200.1185,6099.425081
8802,2,26,42539.6,12.88571,10,1,0,66.70002,159.9512,5765.098354
8803,4,42,9374.34,5.180762,11,0,0,55.40847,157.4698,4843.560902
8804,1,45,20114.83,11.22071,12,2,1,58.52385,192.4404,5246.886102
8805,4,51,8361.24,11.75222,11,0,2,69.12212,179.9476,6093.076557
8806,7,65,12555.95,7.611319,9,0,0,70.7555,255.1336,7081.306842
8807,4,72,13837.86,11.84312,9,1,1,62.23897,139.9512,5806.10196
8808,3,43,50100.2,3.741667,7,0,0,69.27587,175.0048,6309.305361
8809,4,44,22802.9,5.781365,7,0,0,48.27562,139.9349,4797.290998
8810,2,50,33364.77,6.946895,19,0,0,69.31577,127.4958,5979.37126
8811,0,86,14382.5,10.73266,12,1,1,43.87969,207.4811,4042.115496
8812,1,29,82983.69,10.97278,13,0,0,60.99965,217.4725,5544.621469
8813,0,56,57552.49,10.26236,20,0,0,57.60401,137.4686,4865.052135
8814,1,29,111778.1,11.83057,19,1,0,47.67256,222.65,4666.085107
8815,0,73,9316.7,11.17449,13,0,2,65.99581,207.4754,6238.598854
8816,0,73,1935.7,4.188314,17,0,0,65.27026,139.9979,5599.71353
8817,3,65,11955.52,8.86123,10,1,0,68.61891,162.4653,6463.857008
8818,0,82,19329.4,6.945119,8,1,0,47.60481,275.1336,4546.718887
8819,2,83,34710.68,6.762606,7,0,0,68.47424,159.9512,5805.877345
8820,2,49,30964.02,10.67431,15,1,0,62.78883,242.6281,5841.624759
8821,0,82,50637.25,5.408724,9,0,0,48.01685,227.4754,4240.153662
8822,2,79,117715.3,12.15027,11,1,1,71.07998,222.6792,6522.842043
8823,0,77,44511.9,2.809005,11,2,0,61.48122,242.6573,5700.115786
8824,1,18,29670.11,14.45854,11,1,1,70.42068,204.9496,6314.533192
8826,0,22,40885.91,7.489466,10,0,1,60.31971,149.9598,5264.734623
8828,1,63,11288.95,9.502103,14,3,1,70.56821,139.9568,6036.967859
8831,6,80,10795.57,17.6619,7,0,0,50.71608,149.9707,4577.776917
8832,4,72,18961.05,11.62638,17,1,2,70.77383,147.4601,5943.959339
8833,3,50,56565.69,5.95531,10,0,0,63.9264,159.9875,5559.691145
8834,0,77,8167.63,11.78919,10,0,0,71.59439,127.4887,6018.175438
8835,1,61,75515.78,5.763324,12,0,0,71.05361,162.4538,6497.863463
8836,0,29,37399.88,9.040573,18,0,0,58.73457,129.9483,5537.702266
8837,1,84,60276.48,7.338928,3,2,0,68.20321,139.9678,5797.443843
8838,0,30,15299.42,8.040747,8,3,1,51.67488,242.6573,5050.700652
8839,1,41,58545.72,7.854625,14,0,1,60.93346,164.967,5888.45156
8840,4,77,12912.29,13.22789,12,0,1,42.82102,137.4978,3862.289881
8842,3,84,53979.72,8.152813,12,0,1,55.68741,114.9838,4637.682474
8843,6,77,34343.05,14.22857,7,0,1,69.5048,165.0113,6205.183353
8844,0,86,19606.42,12.77384,15,0,0,62.89177,197.6288,5629.088178
8845,1,63,6025.06,12.99584,10,3,0,53.60305,217.4702,4863.296508
8847,2,67,24326.72,5.585927,15,1,0,52.71022,262.6106,4943.594438
8848,0,21,12654.73,7.979052,6,0,0,64.56029,222.6654,5989.347785
8849,2,48,72425.99,10.5195,11,0,2,51.9647,154.9755,5185.231247
8850,3,76,21499.0,9.726859,9,2,1,64.56459,220.1149,6235.697033
8851,5,21,21326.64,7.405549,14,1,0,58.51928,164.9647,5868.506672
8852,3,24,8208.47,10.77795,12,1,0,69.24664,207.4673,6335.435305
8853,0,77,102702.5,9.444254,11,2,1,71.75497,162.4538,6472.088412
8854,3,53,3196.26,9.954987,14,2,1,71.53606,172.4404,6761.913319
8855,0,34,25652.0,3.744797,11,2,0,62.5567,200.1185,6095.950269
8856,1,58,65768.17,13.55541,6,2,0,69.74686,242.6106,6751.757527
8857,3,33,11624.31,11.71253,8,1,0,55.48531,139.983,5283.145343
8858,4,60,19603.48,7.38333,9,0,0,68.69992,104.9643,6215.161258
8859,2,56,51095.47,7.231659,14,2,1,65.16987,139.9512,5954.856404
8860,0,48,38501.46,8.890456,10,0,0,50.55452,124.9935,4303.028243
8861,2,62,19418.81,11.12162,12,0,0,58.0434,139.9512,5433.542284
8862,0,61,87653.56,7.891055,11,1,1,70.21916,214.9663,6206.176515
8863,0,37,12262.31,9.073098,12,0,0,61.18471,117.4686,5716.521753
8864,1,89,11681.78,9.425466,16,0,0,70.19945,242.6326,6254.922893
8865,1,68,35917.89,8.024894,15,0,1,56.76973,242.6143,5174.530815
8866,1,82,45362.56,5.011995,7,1,0,42.02106,117.5152,3701.191181
8867,3,41,28435.25,11.58921,13,1,0,59.59171,232.6228,5673.784205
8868,0,54,44290.52,6.833444,15,2,0,58.90417,144.9607,4880.899279
8869,3,36,3686.27,14.55875,10,2,1,55.64344,174.9882,5580.901602
8870,0,36,22289.83,6.732913,15,2,1,37.90754,139.9875,3794.802552
8871,6,65,42242.38,7.01939,12,1,0,65.87966,222.6326,6594.127635
8872,1,25,13265.39,8.377711,14,2,0,60.05643,137.4392,5272.094696
8873,2,53,118281.7,2.015143,17,0,1,71.21314,207.6094,6386.697896
8874,1,31,59814.41,4.794991,15,0,0,63.53539,232.6378,6369.536182
8875,1,63,27045.06,8.829607,15,0,0,58.56191,207.4811,5351.338273
8876,1,85,41066.46,9.467504,10,1,0,59.47229,159.983,4968.105348
8877,2,74,23288.67,15.27908,14,0,0,46.55186,137.4872,3964.578207
8878,5,43,49062.06,10.93632,7,2,0,65.28923,127.4783,6165.048793
8879,0,35,9682.42,9.161659,10,1,0,63.58076,114.9728,5329.635404
8880,1,82,57339.59,8.890401,15,1,0,71.96235,194.9882,6292.15687
8881,0,86,53330.75,12.78548,10,0,0,65.11343,147.4421,5372.485557
8882,3,60,56175.87,7.87323,10,2,0,55.42799,149.9598,4831.683083
8884,3,58,75008.28,11.33748,8,0,0,52.8369,159.9349,4727.906301
8885,0,60,47386.97,6.537862,11,1,0,54.28949,164.9715,5218.998099
8886,2,36,43627.54,8.049454,16,2,0,63.39683,182.4676,5697.615578
8887,3,20,41971.87,12.20292,16,0,1,57.87473,222.6281,5978.333259
8888,4,64,56783.12,6.337104,11,0,0,66.35321,187.4673,6364.433854
8890,0,85,73067.65,10.98887,10,1,1,48.42652,252.6378,4463.168123
8891,0,18,11718.07,10.84742,11,0,0,58.89646,225.1457,6051.457992
8892,0,19,24366.76,14.98804,11,2,0,70.52668,164.9853,6717.631884
8893,4,59,42760.04,5.65608,9,0,0,71.64551,225.1457,7084.802797
8894,0,32,90780.38,10.04844,9,0,0,39.23505,194.9663,4093.69412
8895,1,29,40412.56,8.671001,14,1,0,67.15929,245.1283,6710.02165
8896,0,83,59357.03,11.37971,12,0,0,64.25764,137.5165,5396.225434
8897,0,41,4551.4,9.699545,14,2,0,65.12124,174.9755,5858.190319
8898,1,69,25392.45,15.46358,13,0,1,67.89973,172.4624,5870.59778
8899,4,30,100050.0,14.12923,17,2,0,68.54375,147.4421,6042.586728
8900,0,25,24685.33,10.34703,13,0,2,56.32657,232.652,5438.301299
8901,7,66,47296.5,10.35811,8,3,0,47.40118,142.4993,4539.773339
8902,0,83,10151.14,7.191449,8,0,0,39.83368,137.4684,3419.03694
8903,2,27,33392.44,9.789614,14,2,2,51.59283,204.9634,4853.919295
8906,0,42,11668.78,8.723293,14,0,0,68.14328,162.4982,5916.482428
8907,0,54,28928.83,4.360031,17,0,0,63.20833,174.9768,5932.349473
8908,3,64,16499.16,13.46568,15,0,1,71.21292,217.4702,6364.501793
8909,0,53,81087.13,13.08874,12,1,0,43.5663,142.4713,4254.251624
8910,1,51,22019.29,5.209809,14,2,1,59.78823,149.9598,5156.890432
8911,1,55,36932.56,2.355031,9,1,0,52.20049,92.45514,4782.949918
8913,0,26,43027.81,9.832186,12,1,0,69.01117,212.6557,6406.743794
8914,5,72,17354.74,9.987515,10,0,1,55.02079,152.4798,4941.822921
8915,3,19,63080.18,12.53304,14,0,0,53.58396,192.4404,4941.881988
8916,0,18,26959.95,16.02815,14,0,2,66.22321,134.9801,5688.797995
8917,0,38,12723.64,9.613071,12,0,1,42.07751,124.9781,3650.098328
8918,2,24,67649.91,8.818908,15,1,0,51.80774,114.9728,4462.614161
8919,3,30,53901.68,10.40897,10,1,1,65.32158,137.4392,5748.685143
